sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
535,Musculoskeletal pain,0,,1.00,UNCHECKED,UNREVIEWED,,0,4150129,Musculoskeletal pain,Condition,MAPS_TO,,<auto>,1751446504843,
1488,Sulfacetamide,0,,1.00,UNCHECKED,UNREVIEWED,,0,1036252,sulfacetamide,Drug,MAPS_TO,,<auto>,1751446428992,
922,Renal Retinopathy,0,,1.00,UNCHECKED,UNREVIEWED,,0,4102647,Renal retinopathy,Condition,MAPS_TO,,<auto>,1751446428545,
1727,Stromal tumor of digestive system (D48.1),0,,0.50,UNCHECKED,UNREVIEWED,,0,4201745,Disorder of digestive system,Condition,MAPS_TO,,<auto>,1751446468654,
654,Medication dispense status reason,0,,0.68,UNCHECKED,UNREVIEWED,,0,3024849,Medication dispensed,Observation,MAPS_TO,,<auto>,1751446471792,
1141,Chest exam findings,0,,0.72,UNCHECKED,UNREVIEWED,,0,36305536,Placenta examination findings Document,Measurement,MAPS_TO,,<auto>,1751446428794,
1166,Bleeding,0,,1.00,UNCHECKED,UNREVIEWED,,0,45881346,Bleeding,Meas Value,MAPS_TO,,<auto>,1751446505127,
1653,Hialorunate de Na+ et oxymetazoline,0,,0.57,UNCHECKED,UNREVIEWED,,0,925636,oxymetazoline,Drug,MAPS_TO,,<auto>,1751446443781,
1470,Guaifenesin,0,,1.00,UNCHECKED,UNREVIEWED,,0,1163944,guaifenesin,Drug,MAPS_TO,,<auto>,1751446468979,
1789,Test Results,0,,0.75,UNCHECKED,UNREVIEWED,,0,45884071,Incorrect test results,Meas Value,MAPS_TO,,<auto>,1751446429371,
1449,Senna,0,,1.00,UNCHECKED,UNREVIEWED,,0,4070772,Cassia acutifolia,Observation,MAPS_TO,,<auto>,1751446505336,
406,Natural Death with Unknown Cause,0,,1.00,UNCHECKED,UNREVIEWED,,0,4321590,Natural death with unknown cause,Observation,MAPS_TO,,<auto>,1751446429011,
1704,On time,0,,0.46,UNCHECKED,UNREVIEWED,,0,4212053,Normal reaction time,Condition,MAPS_TO,,<auto>,1751446469334,
972,Counseling about infant feeding practices,0,,0.66,UNCHECKED,UNREVIEWED,,0,46271925,Counseling about fear,Procedure,MAPS_TO,,<auto>,1751446484704,
1137,Urogenital exam findings,0,,0.68,UNCHECKED,UNREVIEWED,,0,4041285,Urogenital finding,Condition,MAPS_TO,,<auto>,1751446429418,
539,Mental status change,0,,1.00,UNCHECKED,UNREVIEWED,,0,45882869,Mental status change,Meas Value,MAPS_TO,,<auto>,1751446472629,
1135,Stiffness of neck,0,,0.82,UNCHECKED,UNREVIEWED,,0,46271869,Acute muscle stiffness of neck,Condition,MAPS_TO,,<auto>,1751446429611,
1606,Serum antitetatique,0,,0.50,UNCHECKED,UNREVIEWED,,0,41909777,Mantiqueira,Geography,MAPS_TO,,<auto>,1751446429630,
416,Milligram per meter squared,0,,0.95,UNCHECKED,UNREVIEWED,,0,9563,milligram per square meter,Unit,MAPS_TO,,<auto>,1751446444676,
1026,Provisional diagnosis,0,,1.00,UNCHECKED,UNREVIEWED,,0,4033240,Preliminary diagnosis,Observation,MAPS_TO,,<auto>,1751446506080,
710,Clinical impression comment,0,,0.66,UNCHECKED,UNREVIEWED,,0,3655549,Clinical Global Impression,Measurement,MAPS_TO,,<auto>,1751446468194,
379,Pneumonia due to severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2),0,,0.87,UNCHECKED,UNREVIEWED,,0,756055,Measurement of Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2),Measurement,MAPS_TO,,<auto>,1751446430446,
1603,Erythromycin,0,,1.00,UNCHECKED,UNREVIEWED,,0,1746940,erythromycin,Drug,MAPS_TO,,<auto>,1751446429816,
965,Patient-generated history: Social history section text,0,,0.50,UNCHECKED,UNREVIEWED,,0,4052795,Family history with explicit context pertaining to son,Observation,MAPS_TO,,<auto>,1751446429834,
814,Hepatic disease,0,,0.67,UNCHECKED,UNREVIEWED,,0,4209734,Structure of hepatic duct,Spec Anatomic Site,MAPS_TO,,<auto>,1751446485269,
1434,Nystatin,0,,1.00,UNCHECKED,UNREVIEWED,,0,922570,nystatin,Drug,MAPS_TO,,<auto>,1751446430051,
77,Cystine,0,,1.00,UNCHECKED,UNREVIEWED,,0,19011082,cystine,Drug,MAPS_TO,,<auto>,1751446468415,
360,Peptic Ulcer of Stomach,0,,1.00,UNCHECKED,UNREVIEWED,,0,4265600,Gastric ulcer,Condition,MAPS_TO,,<auto>,1751446470176,
447,Application,0,,1.00,UNCHECKED,UNREVIEWED,,0,45891000,application,Unit,MAPS_TO,,<auto>,1751446430122,
444,Teaspoon,0,,1.00,UNCHECKED,UNREVIEWED,,0,9416,teaspoon,Unit,MAPS_TO,,<auto>,1751446430156,
1374,Oxytocin,0,,1.00,UNCHECKED,UNREVIEWED,,0,1326115,oxytocin,Drug,MAPS_TO,,<auto>,1751446430103,
1171,Bronchial Breathing,0,,1.00,UNCHECKED,UNREVIEWED,,0,4195726,Bronchial breathing,Condition,MAPS_TO,,<auto>,1751446473252,
646,Priority,0,,1.00,UNCHECKED,UNREVIEWED,,0,36308549,Priority,Meas Value,MAPS_TO,,<auto>,1751446468717,
332,Cutaneous leishmaniasis,0,,1.00,UNCHECKED,UNREVIEWED,,0,4080607,Cutaneous leishmaniasis,Condition,MAPS_TO,,<auto>,1751446506851,
742,Diplopia,0,,1.00,UNCHECKED,UNREVIEWED,,0,1989754,Diplopia,Meas Value,MAPS_TO,,<auto>,1751446430431,
645,Triage,0,,1.00,UNCHECKED,UNREVIEWED,,0,4023021,Triage,Procedure,MAPS_TO,,<auto>,1751446430430,
1409,Tetanus Immunoglobulin,0,,1.00,UNCHECKED,UNREVIEWED,,0,35604680,tetanus immune globulin,Drug,MAPS_TO,,<auto>,1751446431061,
745,Dizziness and Giddiness,0,,1.00,UNCHECKED,UNREVIEWED,,0,433316,Dizziness and giddiness,Condition,MAPS_TO,,<auto>,1751446430738,
1148,History of HIV test,0,,0.58,UNCHECKED,UNREVIEWED,,0,4230566,Family history of human immunodeficiency virus infection,Observation,MAPS_TO,,<auto>,1751446470787,
1066,Deceased,0,,1.00,UNCHECKED,UNREVIEWED,,0,45885033,Deceased,Meas Value,MAPS_TO,,<auto>,1751446430730,
1270,Carbamazine,0,,0.75,UNCHECKED,UNREVIEWED,,0,19025698,diethylcarbamazine,Drug,MAPS_TO,,<auto>,1751446430766,
692,multiCheckbox,0,,0.59,UNCHECKED,UNREVIEWED,,0,4227378,Structure of vertebral column,Spec Anatomic Site,MAPS_TO,,<auto>,1751446431462,
1273,Cefepime,0,,1.00,UNCHECKED,UNREVIEWED,,0,1748975,cefepime,Drug,MAPS_TO,,<auto>,1751446430956,
718,Isoniazid / pyrazinamide / rifampin,0,,0.94,UNCHECKED,UNREVIEWED,,0,40050296,isoniazid / pyrazinamide / rifampin Oral Tablet,Drug,MAPS_TO,,<auto>,1751446486485,
1453,Tramadol & Acetaminophen,0,,0.55,UNCHECKED,UNREVIEWED,,0,45876821,Acetaminophen,Meas Value,MAPS_TO,,<auto>,1751446474097,
279,MTN MoMo,0,,0.42,UNCHECKED,UNREVIEWED,,0,3017994,Microscopic observation [Identifier] in Bone marrow by Butyrate esterase stain,Measurement,MAPS_TO,,<auto>,1751446431238,
845,Frequency of Urination and Polyuria,0,,0.81,UNCHECKED,UNREVIEWED,,0,4168226,Micturition frequency and polyuria,Observation,MAPS_TO,,<auto>,1751446446006,
2,False,0,,1.00,UNCHECKED,UNREVIEWED,,0,45880729,False,Meas Value,MAPS_TO,,<auto>,1751446486814,
275,Ethiopian birr,0,,1.00,UNCHECKED,UNREVIEWED,,0,44818567,Ethiopian birr,Currency,MAPS_TO,,<auto>,1751446431246,
1105,Hearing Loss,0,,1.00,UNCHECKED,UNREVIEWED,,0,36210752,Hearing loss,Meas Value,MAPS_TO,,<auto>,1751446431893,
1037,Primary,0,,1.00,UNCHECKED,UNREVIEWED,,0,45879080,Primary,Meas Value,MAPS_TO,,<auto>,1751446474365,
950,Adverse event reported,0,,0.79,UNCHECKED,UNREVIEWED,,0,45884383,Adverse event,Meas Value,MAPS_TO,,<auto>,1751446507779,
1526,Succinylcholine,0,,1.00,UNCHECKED,UNREVIEWED,,0,836208,succinylcholine,Drug,MAPS_TO,,<auto>,1751446431639,
378,Suspected severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) infection,0,,0.89,UNCHECKED,UNREVIEWED,,0,756039,Respiratory infection caused by COVID-19,Condition,MAPS_TO,,<auto>,1751446432126,
1320,Fusidic Acid,0,,0.74,UNCHECKED,UNREVIEWED,,0,4161102,Fusidic acid poisoning,Condition,MAPS_TO,,<auto>,1751446446455,
1369,Ofloxacin,0,,1.00,UNCHECKED,UNREVIEWED,,0,923081,ofloxacin,Drug,MAPS_TO,,<auto>,1751446508024,
1702,Karnofsky performance score,0,,0.95,UNCHECKED,UNREVIEWED,,0,36303287,Karnofsky Performance Status score,Measurement,MAPS_TO,,<auto>,1751446431634,
1390,Prochlorperazine Maleate,0,,0.86,UNCHECKED,UNREVIEWED,,0,752061,prochlorperazine,Drug,MAPS_TO,,<auto>,1751446471691,
1008,Sexually transmitted infection program/clinic,0,,0.68,UNCHECKED,UNREVIEWED,,0,4064905,Venereal disease screening,Measurement,MAPS_TO,,<auto>,1751446431723,
554,Allergy to Latex,0,,0.71,UNCHECKED,UNREVIEWED,,0,3966284,Latex IgE Ab [Presence] in Serum by Radioallergosorbent test (RAST),Measurement,MAPS_TO,,<auto>,1751446487367,
1573,Trobramycin,0,,0.87,UNCHECKED,UNREVIEWED,,0,902722,tobramycin,Drug,MAPS_TO,,<auto>,1751446446789,
1522,"Rifampicine, Isoniazide",0,,0.62,UNCHECKED,UNREVIEWED,,0,1763204,rifampin,Drug,MAPS_TO,,<auto>,1751446431998,
336,Visceral leishmaniasis,0,,1.00,UNCHECKED,UNREVIEWED,,0,200652,Visceral leishmaniasis,Condition,MAPS_TO,,<auto>,1751446475134,
358,Contrast imaging phase,0,,0.51,UNCHECKED,UNREVIEWED,,0,4120139,Contrast imaging technique,Observation,MAPS_TO,,<auto>,1751446432817,
820,Focal weakness,0,,0.85,UNCHECKED,UNREVIEWED,,0,437113,Asthenia,Observation,MAPS_TO,,<auto>,1751446432369,
1408,Tetanus Antitoxin,0,,0.83,UNCHECKED,UNREVIEWED,,0,35603451,tetanus toxin,Drug,MAPS_TO,,<auto>,1751446433001,
538,Personal History of Allergy to Anti-Infective Agent,0,,0.60,UNCHECKED,UNREVIEWED,,0,4172944,Administration of anti-infective agent,Procedure,MAPS_TO,,<auto>,1751446470632,
496,Fever,0,,1.00,UNCHECKED,UNREVIEWED,,0,45878866,Fever,Meas Value,MAPS_TO,,<auto>,1751446432598,
555,Allergy to Insects,0,,0.69,UNCHECKED,UNREVIEWED,,0,4168894,Allergy to insulin,Observation,MAPS_TO,,<auto>,1751446488236,
534,No known drug allergies,0,,0.90,UNCHECKED,UNREVIEWED,,0,4254496,No known drug allergy,Observation,MAPS_TO,,<auto>,1751446508677,
670,Regulatory requirement,0,,0.63,UNCHECKED,UNREVIEWED,,0,4022415,Energy requirement,Observation,MAPS_TO,,<auto>,1751446472450,
1687,Diosmine & Hesperidine,0,,0.51,UNCHECKED,UNREVIEWED,,0,40031530,diosmin / hesperidin Oral Tablet,Drug,MAPS_TO,,<auto>,1751446432552,
826,Shortness of breath with exertion,0,,0.75,UNCHECKED,UNREVIEWED,,0,45882679,Shortness of breath,Meas Value,MAPS_TO,,<auto>,1751446432692,
1664,Propafenone,0,,1.00,UNCHECKED,UNREVIEWED,,0,1353256,propafenone,Drug,MAPS_TO,,<auto>,1751446433193,
1629,Measles Rubella Vaccine (MR),0,,0.54,UNCHECKED,UNREVIEWED,,0,4151031,MMR vaccination status,Observation,MAPS_TO,,<auto>,1751446432664,
1170,Blurred vision,0,,1.00,UNCHECKED,UNREVIEWED,,0,44790749,Blurred vision,Condition,MAPS_TO,,<auto>,1751446471069,
428,Bag,0,,1.00,UNCHECKED,UNREVIEWED,,0,4290599,Bag,Device,MAPS_TO,,<auto>,1751446433291,
1055,Urethrorrhoea,0,,1.00,UNCHECKED,UNREVIEWED,,0,196821,Urethral discharge,Observation,MAPS_TO,,<auto>,1751446509030,
14,Esomeprazole,0,,1.00,UNCHECKED,UNREVIEWED,,0,904453,esomeprazole,Drug,MAPS_TO,,<auto>,1751446433047,
691,Example Option 1,0,,0.55,UNCHECKED,UNREVIEWED,,0,4166132,Examination of optic disc,Procedure,MAPS_TO,,<auto>,1751446433574,
470,Ampule(s),0,,0.53,UNCHECKED,UNREVIEWED,,0,4001801,Contracture of intrinsic muscle of foot,Condition,MAPS_TO,,<auto>,1751446432880,
615,"Four times daily, before meals and at bedtime",0,,0.91,UNCHECKED,UNREVIEWED,,0,4221469,Four times daily before meals and at bedtime,Meas Value,MAPS_TO,,<auto>,1751446448135,
1084,Chronic Hepatitis,0,,1.00,UNCHECKED,UNREVIEWED,,0,200763,Chronic hepatitis,Condition,MAPS_TO,,<auto>,1751446472981,
878,Objective narrative,0,,1.00,UNCHECKED,UNREVIEWED,,0,40763910,Objective Narrative,Observation,MAPS_TO,,<auto>,1751446433103,
1452,Prednisone,0,,1.00,UNCHECKED,UNREVIEWED,,0,1551099,prednisone,Drug,MAPS_TO,,<auto>,1751446471451,
439,Dosing unit,0,,0.73,UNCHECKED,UNREVIEWED,,0,33111,cigar dosing unit,Unit,MAPS_TO,,<auto>,1751446433364,
880,Orbital Oedema,0,,1.00,UNCHECKED,UNREVIEWED,,0,40480516,Orbital edema,Condition,MAPS_TO,,<auto>,1751446433977,
1725,Herpes simplex esophagitis (B00.8),0,,0.61,UNCHECKED,UNREVIEWED,,0,4345802,Esophageal herpes simplex infection,Condition,MAPS_TO,,<auto>,1751446489090,
1036,Secondary,0,,1.00,UNCHECKED,UNREVIEWED,,0,45877522,Secondary,Meas Value,MAPS_TO,,<auto>,1751446471806,
1104,Genital herpes,0,,0.77,UNCHECKED,UNREVIEWED,,0,74855,Genital herpes simplex,Condition,MAPS_TO,,<auto>,1751446434256,
497,Flushing,0,,1.00,UNCHECKED,UNREVIEWED,,0,42066516,Flushing,Geography,MAPS_TO,,<auto>,1751446433613,
1624,Moderna Covid 19 Vaccine,0,,0.58,UNCHECKED,UNREVIEWED,,0,37174480,Severe acute respiratory syndrome coronavirus 2 vaccination status,Measurement,MAPS_TO,,<auto>,1751446509905,
1354,Methylergometrine,0,,1.00,UNCHECKED,UNREVIEWED,,0,1305637,methylergonovine,Drug,MAPS_TO,,<auto>,1751446433568,
780,Hypertrophy of Tonsils,0,,1.00,UNCHECKED,UNREVIEWED,,0,28457,Hypertrophy of tonsils,Condition,MAPS_TO,,<auto>,1751446433556,
1198,"X-ray of left hip, two views",0,,0.53,UNCHECKED,UNREVIEWED,,0,37207160,Plain X-ray of left hip,Procedure,MAPS_TO,,<auto>,1751446448707,
465,Enema,0,,1.00,UNCHECKED,UNREVIEWED,,0,4265034,Giving patient an enema,Procedure,MAPS_TO,,<auto>,1751446510163,
1002,Axillary lymph node(s) level 2,0,,0.69,UNCHECKED,UNREVIEWED,,0,42527719,Lymph node(s) [Presence] in Specimen,Measurement,MAPS_TO,,<auto>,1751446473584,
512,Dairy food,0,,0.89,UNCHECKED,UNREVIEWED,,0,4098211,Dairy food test,Measurement,MAPS_TO,,<auto>,1751446433853,
1468,Tetrahydrozoline,0,,1.00,UNCHECKED,UNREVIEWED,,0,941577,tetrahydrozoline,Drug,MAPS_TO,,<auto>,1751446489695,
964,Patient-generated history: Family history section text,0,,0.67,UNCHECKED,UNREVIEWED,,0,4051256,Family history with explicit context pertaining to father,Observation,MAPS_TO,,<auto>,1751446476951,
772,Heartburn,0,,1.00,UNCHECKED,UNREVIEWED,,0,23325,Heartburn,Condition,MAPS_TO,,<auto>,1751446510422,
1240,Glipizide,0,,1.00,UNCHECKED,UNREVIEWED,,0,1560171,glipizide,Drug,MAPS_TO,,<auto>,1751446448967,
659,Mother pregnant or currently breastfeeding,0,,0.90,UNCHECKED,UNREVIEWED,,0,3655578,Mother currently breastfeeding,Observation,MAPS_TO,,<auto>,1751446434220,
1645,Ephedrine,0,,1.00,UNCHECKED,UNREVIEWED,,0,1143374,ephedrine,Drug,MAPS_TO,,<auto>,1751446473916,
357,Imaging sequence(s),0,,0.52,UNCHECKED,UNREVIEWED,,0,3042110,Range(s) of DNA sequence examined,Measurement,MAPS_TO,,<auto>,1751446434749,
1331,Hyoscine Butylbromide,0,,0.83,UNCHECKED,UNREVIEWED,,0,4098964,Hyoscine butylbromide adverse reaction,Observation,MAPS_TO,,<auto>,1751446434669,
1155,Never,0,,1.00,UNCHECKED,UNREVIEWED,,0,45876662,Never,Meas Value,MAPS_TO,,<auto>,1751446489895,
961,Snoring,0,,1.00,UNCHECKED,UNREVIEWED,,0,4248728,Snoring,Condition,MAPS_TO,,<auto>,1751446434237,
1296,Dexamethasone,0,,1.00,UNCHECKED,UNREVIEWED,,0,1518254,dexamethasone,Drug,MAPS_TO,,<auto>,1751446433972,
206,Ab negative,0,,0.81,UNCHECKED,UNREVIEWED,,0,46237994,AB Neg,Meas Value,MAPS_TO,,<auto>,1751446449280,
335,"Meningitis, cryptococcal",0,,0.85,UNCHECKED,UNREVIEWED,,0,432310,Cryptococcal meningitis,Condition,MAPS_TO,,<auto>,1751446472547,
108,Urine pregnancy test,0,,1.00,UNCHECKED,UNREVIEWED,,0,4055285,Urine pregnancy test,Measurement,MAPS_TO,,<auto>,1751446434308,
1291,Cloxacillin,0,,1.00,UNCHECKED,UNREVIEWED,,0,1800835,cloxacillin,Drug,MAPS_TO,,<auto>,1751446510885,
17,Azithromycin,0,,1.00,UNCHECKED,UNREVIEWED,,0,1734104,azithromycin,Drug,MAPS_TO,,<auto>,1751446434629,
1663,Petroleum,0,,0.79,UNCHECKED,UNREVIEWED,,0,4195167,Petroleum product,Observation,MAPS_TO,,<auto>,1751446435159,
1373,Oxymetazoline,0,,1.00,UNCHECKED,UNREVIEWED,,0,925636,oxymetazoline,Drug,MAPS_TO,,<auto>,1751446477419,
427,Box,0,,1.00,UNCHECKED,UNREVIEWED,,0,42038136,Box,Geography,MAPS_TO,,<auto>,1751446435265,
643,Waiting,0,,0.85,UNCHECKED,UNREVIEWED,,0,44803803,Waiting time,Observation,MAPS_TO,,<auto>,1751446477674,
1179,Body mass index,0,,1.00,UNCHECKED,UNREVIEWED,,0,4245997,Body mass index,Measurement,MAPS_TO,,<auto>,1751446434780,
804,Loss of consciousness,0,,1.00,UNCHECKED,UNREVIEWED,,0,45882226,Loss of consciousness,Meas Value,MAPS_TO,,<auto>,1751446474703,
1152,Anal pain,0,,1.00,UNCHECKED,UNREVIEWED,,0,442764,Anal pain,Condition,MAPS_TO,,<auto>,1751446434645,
877,Oliguria,0,,1.00,UNCHECKED,UNREVIEWED,,0,21498424,Oliguria,Meas Value,MAPS_TO,,<auto>,1751446435567,
306,Neurosurgery service,0,,0.82,UNCHECKED,UNREVIEWED,,0,4138361,Seen by neurosurgery service,Observation,MAPS_TO,,<auto>,1751446511464,
585,allergy to almonds,0,,0.76,UNCHECKED,UNREVIEWED,,0,3964724,Almond IgE Ab [Presence] in Serum by Radioallergosorbent test (RAST),Measurement,MAPS_TO,,<auto>,1751446449925,
1444,Budesonide,0,,1.00,UNCHECKED,UNREVIEWED,,0,939259,budesonide,Drug,MAPS_TO,,<auto>,1751446434945,
311,"Data entry error, deleted",0,,0.76,UNCHECKED,UNREVIEWED,,0,36309047,Data entry error,Meas Value,MAPS_TO,,<auto>,1751446434980,
962,Contraception method undecided,0,,0.77,UNCHECKED,UNREVIEWED,,0,44804585,Contraception method not decided,Observation,MAPS_TO,,<auto>,1751446435790,
1312,Finasteride,0,,1.00,UNCHECKED,UNREVIEWED,,0,996416,finasteride,Drug,MAPS_TO,,<auto>,1751446475299,
1330,Hydrogen Peroxide,0,,1.00,UNCHECKED,UNREVIEWED,,0,1776430,hydrogen peroxide,Drug,MAPS_TO,,<auto>,1751446418219,
1065,Visual disturbance,0,,1.00,UNCHECKED,UNREVIEWED,,0,374034,Visual disturbance,Condition,MAPS_TO,,<auto>,1751446478507,
1544,Clopidogrel,0,,1.00,UNCHECKED,UNREVIEWED,,0,36308882,Clopidogrel,Meas Value,MAPS_TO,,<auto>,1751446511887,
1372,Oral Rehydration Solution (ORS),0,,0.58,UNCHECKED,UNREVIEWED,,0,4352520,Oral rehydration therapy,Procedure,MAPS_TO,,<auto>,1751446473539,
1019,Pharmacy Visit,0,,1.00,UNCHECKED,UNREVIEWED,,0,581458,Pharmacy visit,Visit,MAPS_TO,,<auto>,1751446435490,
1565,Gelofusine,0,,0.61,UNCHECKED,UNREVIEWED,,0,41998565,Fusine,Geography,MAPS_TO,,<auto>,1751446475642,
1763,Estimated Blood Loss,0,,1.00,UNCHECKED,UNREVIEWED,,0,4254486,Estimated blood loss,Observation,MAPS_TO,,<auto>,1751446450533,
1549,Hydralazine,0,,1.00,UNCHECKED,UNREVIEWED,,0,1373928,hydralazine,Drug,MAPS_TO,,<auto>,1751446435311,
1609,Rifampicin & Izsoniazide & Ethambutol,0,,0.47,UNCHECKED,UNREVIEWED,,0,40039015,ethambutol / isoniazid / rifampin Oral Tablet,Drug,MAPS_TO,,<auto>,1751446435742,
1584,Cyclopentolate,0,,1.00,UNCHECKED,UNREVIEWED,,0,910232,cyclopentolate,Drug,MAPS_TO,,<auto>,1751446436457,
73,High,0,,1.00,UNCHECKED,UNREVIEWED,,0,45876384,High,Meas Value,MAPS_TO,,<auto>,1751446450691,
956,Unexplained bleeding,0,,0.67,UNCHECKED,UNREVIEWED,,0,4229566,Unexplained falls,Observation,MAPS_TO,,<auto>,1751446418806,
607,Every six hours,0,,1.00,UNCHECKED,UNREVIEWED,,0,4144047,Every six hours,Meas Value,MAPS_TO,,<auto>,1751446476087,
353,Helicobacter Pylori Gastrointestinal Tract Infection,0,,1.00,UNCHECKED,UNREVIEWED,,0,4146776,Helicobacter pylori gastrointestinal tract infection,Condition,MAPS_TO,,<auto>,1751446492074,
1583,Pilocarpine,0,,1.00,UNCHECKED,UNREVIEWED,,0,945286,pilocarpine,Drug,MAPS_TO,,<auto>,1751446419278,
969,Change regimen,0,,0.65,UNCHECKED,UNREVIEWED,,0,4021166,Care regime,Observation,MAPS_TO,,<auto>,1751446435807,
450,Ring pessary,0,,1.00,UNCHECKED,UNREVIEWED,,0,4222974,Ring suppository,Device,MAPS_TO,,<auto>,1751446436168,
506,Reference application common environmental allergens,0,,0.64,UNCHECKED,UNREVIEWED,,0,4144450,Environmental allergy,Observation,MAPS_TO,,<auto>,1751446436536,
626,Twice daily with meals,0,,0.79,UNCHECKED,UNREVIEWED,,0,4228259,Twice a day with meals,Meas Value,MAPS_TO,,<auto>,1751446437059,
501,Headache,0,,1.00,UNCHECKED,UNREVIEWED,,0,45883730,Headache,Meas Value,MAPS_TO,,<auto>,1751446436725,
1494,Alpha Methyl Dopa,0,,0.49,UNCHECKED,UNREVIEWED,,0,1305447,methyldopa,Drug,MAPS_TO,,<auto>,1751446451209,
748,Dyssomnia,0,,1.00,UNCHECKED,UNREVIEWED,,0,435657,Dyssomnia,Condition,MAPS_TO,,<auto>,1751446436436,
167,Schistosoma Mansonii Infection,0,,0.88,UNCHECKED,UNREVIEWED,,0,437797,Schistosoma mansoni infection,Condition,MAPS_TO,,<auto>,1751446436514,
945,HEENT examination (text),0,,0.48,UNCHECKED,UNREVIEWED,,0,4154951,ENT examination finding,Observation,MAPS_TO,,<auto>,1751446474555,
975,Food support,0,,0.75,UNCHECKED,UNREVIEWED,,0,4236906,Support,Device,MAPS_TO,,<auto>,1751446436160,
115,Trace,0,,1.00,UNCHECKED,UNREVIEWED,,0,45881796,Trace,Meas Value,MAPS_TO,,<auto>,1751446436637,
1058,Alcohol use status,0,,0.86,UNCHECKED,UNREVIEWED,,0,4074035,Current drinker,Observation,MAPS_TO,,<auto>,1751446492779,
1628,Polio Vaccine-Inactivated Vaccine (IPV),0,,0.34,UNCHECKED,UNREVIEWED,,0,42903318,"poliovirus vaccine inactivated, type 1 (Mahoney) 80 UNT/ML / poliovirus vaccine inactivated, type 2 (MEF-1) 16 UNT/ML / poliovirus vaccine inactivated, type 3 (Saukett) 64 UNT/ML Prefilled Syringe",Drug,MAPS_TO,,<auto>,1751446479908,
1218,Measles vaccination,0,,0.81,UNCHECKED,UNREVIEWED,,0,36714302,Measles vaccination contraindicated,Observation,MAPS_TO,,<auto>,1751446477029,
791,Voluntary counseling and testing for HIV,0,,0.54,UNCHECKED,UNREVIEWED,,0,4151764,Stress counseling,Procedure,MAPS_TO,,<auto>,1751446513406,
469,Bar,0,,1.00,UNCHECKED,UNREVIEWED,,0,41933356,Bar,Geography,MAPS_TO,,<auto>,1751446480042,
625,Once daily,0,,1.00,UNCHECKED,UNREVIEWED,,0,45884963,Once daily,Meas Value,MAPS_TO,,<auto>,1751446419644,
594,Photoallergy,0,,0.72,UNCHECKED,UNREVIEWED,,0,4302312,Plant producing photoallergy,Observation,MAPS_TO,,<auto>,1751446437442,
1550,Methyldopa,0,,1.00,UNCHECKED,UNREVIEWED,,0,1305447,methyldopa,Drug,MAPS_TO,,<auto>,1751446436511,
930,Smoking status,0,,0.79,UNCHECKED,UNREVIEWED,,0,45880274,Smoking,Meas Value,MAPS_TO,,<auto>,1751446437012,
1388,Prednisolone,0,,1.00,UNCHECKED,UNREVIEWED,,0,1550557,prednisolone,Drug,MAPS_TO,,<auto>,1751446493242,
111,Urinalysis order,0,,0.83,UNCHECKED,UNREVIEWED,,0,4099313,Urinalysis,Measurement,MAPS_TO,,<auto>,1751446437513,
1164,Apnea,0,,1.00,UNCHECKED,UNREVIEWED,,0,45881063,Apnea,Meas Value,MAPS_TO,,<auto>,1751446437655,
384,Cholera due to Vibrio cholerae,0,,0.82,UNCHECKED,UNREVIEWED,,0,43560345,Vibrio cholerae,Drug,MAPS_TO,,<auto>,1751446452042,
1579,Brimonidine tartrate,0,,0.79,UNCHECKED,UNREVIEWED,,0,40164129,brimonidine tartrate 1 MG/ML,Drug,MAPS_TO,,<auto>,1751446475390,
593,History of Allergy,0,,0.78,UNCHECKED,UNREVIEWED,,0,3003680,History of Allergies,Observation,MAPS_TO,,<auto>,1751446420328,
849,Female sterilization,0,,1.00,UNCHECKED,UNREVIEWED,,0,36210415,Female sterilization,Meas Value,MAPS_TO,,<auto>,1751446514289,
1251,Amoxicillin & Clavulanate,0,,0.65,UNCHECKED,UNREVIEWED,,0,40105046,amoxicillin / clavulanate Oral Tablet,Drug,MAPS_TO,,<auto>,1751446438314,
910,org.openmrs.module.emrapi:Coded Diagnosis,0,,0.29,UNCHECKED,UNREVIEWED,,0,3020908,ED diagnosis,Observation,MAPS_TO,,<auto>,1751446676891,
970,Change formulation,0,,0.86,UNCHECKED,UNREVIEWED,,0,44790354,Change of medication formulation,Procedure,MAPS_TO,,<auto>,1751446437179,
779,Hypertensive Retinopathy,0,,1.00,UNCHECKED,UNREVIEWED,,0,376965,Hypertensive retinopathy,Condition,MAPS_TO,,<auto>,1751446481091,
224,Unknown,0,,1.00,UNCHECKED,UNREVIEWED,,0,45877986,Unknown,Meas Value,MAPS_TO,,<auto>,1751446438493,
1447,Polyethylene Glycol,0,,0.95,UNCHECKED,UNREVIEWED,,0,948515,polyethylene glycols,Drug,MAPS_TO,,<auto>,1751446438099,
1250,Amoxicillin,0,,1.00,UNCHECKED,UNREVIEWED,,0,1713332,amoxicillin,Drug,MAPS_TO,,<auto>,1751446420704,
